day_of_year,hours_of_use,daily_use,sensor_type_strong,sensor_type_medium,sensor_type_weak,ac_type_central,ac_type_split,ac_type_window,ac_type_portable,maintenance_needed
48,14,4,False,False,True,False,False,False,True,0
346,5,7,False,False,True,False,False,True,False,0
196,12,1,False,False,True,True,False,False,False,0
300,18,7,False,True,False,False,True,False,False,0
175,1,2,False,False,True,False,False,True,False,1
107,14,2,False,True,False,True,False,False,False,0
186,6,2,False,True,False,False,False,False,True,1
342,2,12,False,False,True,False,False,False,True,0
194,12,4,False,True,False,False,True,False,False,1
263,21,4,False,False,True,False,True,False,False,0
152,7,6,True,False,False,False,True,False,False,1
56,7,3,False,False,True,False,False,False,True,1
166,20,1,False,False,True,False,False,False,True,1
128,1,2,False,False,True,False,True,False,False,0
308,13,3,True,False,False,True,False,False,False,1
269,7,7,True,False,False,False,False,True,False,1
303,0,12,True,False,False,True,False,False,False,1
164,23,8,True,False,False,False,True,False,False,0
131,18,3,True,False,False,True,False,False,False,0
82,16,6,True,False,False,False,False,True,False,0
187,21,7,False,False,True,False,False,False,True,1
143,18,3,False,True,False,False,False,True,False,0
246,12,8,False,False,True,False,False,False,True,1
114,20,12,False,False,True,False,False,True,False,1
112,10,10,False,True,False,False,False,True,False,0
176,13,4,False,True,False,True,False,False,False,0
256,14,2,False,False,True,False,False,True,False,1
140,0,7,False,True,False,False,False,False,True,1
364,20,2,True,False,False,False,False,False,True,1
55,11,7,False,True,False,False,True,False,False,0
239,20,7,False,True,False,True,False,False,False,1
291,7,1,True,False,False,False,False,True,False,1
300,12,5,False,False,True,False,False,True,False,1
320,19,9,True,False,False,False,True,False,False,0
228,2,10,False,False,True,False,True,False,False,0
308,7,6,False,True,False,False,False,False,True,0
282,7,2,True,False,False,True,False,False,False,0
167,20,3,False,False,True,True,False,False,False,1
151,7,10,False,False,True,True,False,False,False,1
151,3,7,True,False,False,False,False,True,False,0
111,18,1,False,True,False,False,False,True,False,0
57,13,11,False,False,True,False,True,False,False,0
273,15,8,True,False,False,False,False,True,False,0
225,22,3,False,True,False,False,True,False,False,0
322,8,11,False,False,True,False,False,False,True,1
223,2,11,True,False,False,False,True,False,False,0
362,12,4,False,False,True,False,False,True,False,0
300,22,11,False,False,True,False,False,True,False,1
69,20,12,False,True,False,True,False,False,False,1
133,0,10,False,False,True,False,False,True,False,0
187,18,5,False,False,True,False,True,False,False,1
340,12,2,False,True,False,False,False,True,False,0
21,10,5,False,False,True,True,False,False,False,0
299,6,4,True,False,False,False,True,False,False,0
341,4,9,False,False,True,False,False,False,True,1
236,14,12,True,False,False,False,False,True,False,1
98,16,12,True,False,False,False,True,False,False,0
259,18,5,True,False,False,False,False,False,True,0
98,14,12,False,True,False,False,False,False,True,1
283,20,8,False,False,True,True,False,False,False,1
231,8,4,False,False,True,False,False,True,False,0
99,3,5,False,True,False,False,False,False,True,0
223,7,7,True,False,False,False,False,True,False,1
104,2,8,True,False,False,False,False,False,True,1
319,2,2,False,True,False,False,True,False,False,0
358,19,8,True,False,False,False,True,False,False,1
343,17,8,False,True,False,False,True,False,False,0
174,15,9,False,False,True,False,False,False,True,1
285,20,11,False,False,True,True,False,False,False,1
210,13,8,True,False,False,False,False,False,True,0
338,0,12,False,True,False,False,False,False,True,1
155,12,4,False,False,True,False,False,True,False,1
315,16,6,True,False,False,False,True,False,False,1
181,4,6,True,False,False,True,False,False,False,1
228,9,1,False,False,True,False,True,False,False,0
99,8,8,True,False,False,False,True,False,False,0
281,7,8,False,True,False,True,False,False,False,1
39,3,1,False,False,True,False,False,True,False,0
293,10,9,False,True,False,False,False,True,False,1
228,8,2,True,False,False,True,False,False,False,0
266,18,7,False,False,True,False,True,False,False,1
36,20,9,False,False,True,True,False,False,False,1
190,9,4,True,False,False,False,True,False,False,0
225,13,3,False,True,False,False,False,False,True,1
313,12,7,False,False,True,True,False,False,False,1
19,20,2,False,False,True,True,False,False,False,0
67,16,9,False,False,True,False,False,True,False,1
8,13,2,False,False,True,True,False,False,False,1
81,5,4,False,False,True,True,False,False,False,1
93,15,8,False,False,True,False,False,False,True,1
311,3,11,False,True,False,False,False,False,True,0
354,14,12,False,False,True,False,False,True,False,1
50,18,8,False,False,True,False,False,False,True,1
283,16,10,True,False,False,False,False,False,True,1
255,21,11,True,False,False,False,False,False,True,0
225,8,4,False,True,False,False,False,True,False,1
229,16,2,True,False,False,False,True,False,False,1
309,5,3,True,False,False,False,False,False,True,0
218,4,2,True,False,False,False,True,False,False,0
332,15,10,True,False,False,False,False,False,True,1
8,8,3,False,False,True,False,False,True,False,0
29,21,8,False,True,False,True,False,False,False,1
157,7,11,True,False,False,False,False,False,True,0
315,18,7,False,True,False,False,True,False,False,0
348,19,6,True,False,False,False,False,True,False,1
190,14,9,False,True,False,False,False,True,False,1
334,4,10,True,False,False,True,False,False,False,0
132,4,9,False,True,False,False,False,True,False,0
215,18,6,False,True,False,False,False,True,False,1
316,5,8,True,False,False,False,False,True,False,1
274,11,2,False,True,False,False,False,False,True,0
324,8,9,True,False,False,False,False,True,False,1
192,8,4,False,True,False,False,False,False,True,1
339,12,12,False,True,False,False,False,True,False,1
357,6,9,False,False,True,True,False,False,False,1
127,5,2,False,False,True,True,False,False,False,0
322,16,12,False,True,False,False,False,True,False,0
141,0,4,True,False,False,False,True,False,False,1
81,0,5,True,False,False,False,False,True,False,1
171,5,12,False,True,False,False,False,True,False,0
196,6,12,True,False,False,True,False,False,False,1
232,5,8,True,False,False,False,False,True,False,1
239,21,7,True,False,False,False,True,False,False,0
130,8,6,False,True,False,False,False,False,True,1
16,22,12,False,True,False,False,False,False,True,0
314,16,6,False,False,True,True,False,False,False,0
44,16,8,False,True,False,False,False,False,True,1
194,7,7,False,False,True,False,False,True,False,0
349,12,12,True,False,False,False,False,False,True,1
277,11,3,False,True,False,False,False,False,True,0
338,3,9,False,True,False,False,False,True,False,0
146,19,3,True,False,False,False,True,False,False,1
253,13,8,False,False,True,False,True,False,False,1
163,23,10,True,False,False,False,True,False,False,1
143,11,6,False,False,True,False,False,True,False,0
111,1,8,False,False,True,False,False,False,True,1
280,6,9,True,False,False,False,False,True,False,0
99,7,2,True,False,False,False,False,True,False,1
356,18,9,False,True,False,False,True,False,False,0
132,12,10,False,True,False,False,True,False,False,0
249,10,8,True,False,False,False,False,True,False,0
53,20,2,True,False,False,False,True,False,False,1
17,4,10,True,False,False,False,True,False,False,0
9,4,11,True,False,False,False,True,False,False,1
109,14,8,True,False,False,False,True,False,False,0
131,4,1,False,False,True,False,False,False,True,1
147,18,6,False,True,False,False,False,True,False,1
144,0,1,False,False,True,True,False,False,False,1
216,19,5,True,False,False,False,True,False,False,0
212,9,4,False,True,False,True,False,False,False,0
169,8,5,False,False,True,False,False,True,False,0
214,6,1,False,True,False,True,False,False,False,0
89,21,11,True,False,False,False,True,False,False,1
308,21,2,False,True,False,True,False,False,False,0
46,3,6,True,False,False,True,False,False,False,1
308,19,2,True,False,False,True,False,False,False,0
208,22,8,True,False,False,False,False,False,True,1
169,3,8,True,False,False,False,False,True,False,1
81,16,7,True,False,False,False,True,False,False,0
359,1,6,False,False,True,False,True,False,False,0
162,13,1,True,False,False,False,True,False,False,0
337,7,9,False,False,True,True,False,False,False,1
38,14,1,True,False,False,False,False,True,False,0
355,11,7,False,False,True,True,False,False,False,1
153,16,5,True,False,False,True,False,False,False,1
342,19,2,True,False,False,False,False,False,True,1
327,19,6,True,False,False,True,False,False,False,1
357,11,7,True,False,False,False,False,True,False,0
22,20,8,True,False,False,False,True,False,False,0
252,8,4,False,True,False,False,False,True,False,1
119,11,11,False,True,False,True,False,False,False,0
93,23,12,False,False,True,True,False,False,False,1
152,20,11,True,False,False,False,True,False,False,1
73,23,3,True,False,False,False,False,True,False,1
78,11,7,True,False,False,False,False,False,True,1
111,21,8,True,False,False,False,True,False,False,0
68,16,5,True,False,False,False,False,True,False,0
20,2,4,False,False,True,False,True,False,False,1
277,6,4,False,True,False,False,False,True,False,0
228,11,3,True,False,False,False,True,False,False,1
215,4,11,True,False,False,False,False,True,False,0
230,3,7,False,True,False,False,True,False,False,0
204,21,4,False,False,True,False,False,True,False,1
154,14,10,False,False,True,False,False,False,True,1
334,7,6,False,True,False,True,False,False,False,0
264,21,8,True,False,False,False,True,False,False,0
134,5,11,True,False,False,False,True,False,False,0
313,0,10,False,True,False,False,True,False,False,0
11,20,8,False,False,True,False,True,False,False,1
28,4,4,False,False,True,True,False,False,False,0
248,7,9,True,False,False,True,False,False,False,1
310,22,2,True,False,False,False,True,False,False,0
11,18,9,False,True,False,False,True,False,False,1
47,11,8,False,False,True,False,False,True,False,1
155,9,10,True,False,False,True,False,False,False,1
27,12,1,True,False,False,False,True,False,False,0
280,16,11,False,True,False,True,False,False,False,0
121,2,11,False,False,True,False,False,True,False,0
211,12,7,False,True,False,False,False,True,False,0
85,20,11,False,False,True,False,False,False,True,1
256,0,3,False,False,True,True,False,False,False,0
119,5,3,False,False,True,False,False,False,True,0
7,9,8,False,False,True,True,False,False,False,0
12,13,9,True,False,False,False,True,False,False,1
148,9,2,False,True,False,True,False,False,False,1
81,20,2,False,False,True,False,True,False,False,0
53,12,6,True,False,False,False,True,False,False,1
181,9,6,False,False,True,False,True,False,False,1
35,15,10,False,False,True,True,False,False,False,0
56,3,11,False,True,False,False,True,False,False,0
212,3,3,True,False,False,False,False,False,True,1
146,14,3,False,False,True,False,False,True,False,0
244,6,5,False,False,True,False,True,False,False,0
246,17,12,False,False,True,False,False,True,False,1
201,1,5,False,False,True,False,False,False,True,1
26,0,8,False,True,False,False,True,False,False,0
351,9,1,False,True,False,True,False,False,False,0
121,21,4,False,True,False,False,False,False,True,0
31,14,3,False,False,True,False,False,False,True,1
5,14,8,False,False,True,False,True,False,False,0
87,23,6,False,True,False,False,True,False,False,0
226,10,12,False,True,False,True,False,False,False,0
54,10,6,False,False,True,False,True,False,False,0
292,22,11,False,True,False,True,False,False,False,0
342,0,1,True,False,False,False,False,True,False,0
166,9,1,True,False,False,False,False,False,True,0
182,21,1,False,True,False,False,False,True,False,1
226,17,4,False,False,True,False,False,False,True,1
136,11,6,False,True,False,False,True,False,False,0
174,12,7,True,False,False,False,False,True,False,1
251,1,5,False,False,True,False,True,False,False,0
269,16,11,True,False,False,False,True,False,False,0
78,19,8,True,False,False,False,True,False,False,1
317,4,11,True,False,False,False,False,True,False,1
89,7,10,True,False,False,False,True,False,False,0
224,17,9,True,False,False,False,True,False,False,0
98,18,11,False,True,False,False,True,False,False,1
79,13,9,True,False,False,False,False,False,True,0
198,11,5,False,True,False,False,False,False,True,1
9,16,9,False,False,True,True,False,False,False,1
263,20,8,True,False,False,False,False,False,True,1
51,15,10,False,True,False,False,True,False,False,1
226,9,9,False,True,False,False,True,False,False,1
350,20,4,False,False,True,True,False,False,False,1
289,0,10,True,False,False,False,False,False,True,1
265,0,1,False,False,True,False,True,False,False,1
207,19,1,False,False,True,False,False,False,True,1
104,0,5,False,False,True,False,True,False,False,1
8,22,1,False,False,True,False,False,False,True,0
1,2,8,False,False,True,False,False,True,False,0
75,18,4,False,True,False,False,False,True,False,1
102,20,5,True,False,False,False,False,True,False,0
202,8,6,False,True,False,False,False,True,False,1
21,18,3,False,True,False,False,False,True,False,0
139,14,6,True,False,False,False,False,True,False,1
204,10,6,True,False,False,True,False,False,False,1
118,4,2,True,False,False,True,False,False,False,1
94,15,1,True,False,False,True,False,False,False,1
